X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-1.204000e-02,2.000000e-05
0,1.20e+00,4.80e+00,8.00e-01,3.40e+00,
1,8.00e-01,4.60e+00,6.00e-01,3.80e+00,
2,1.00e+00,4.80e+00,8.00e-01,3.40e+00,
3,8.00e-01,4.60e+00,6.00e-01,3.80e+00,
4,1.00e+00,4.80e+00,8.00e-01,3.40e+00,
5,8.00e-01,4.60e+00,6.00e-01,3.80e+00,
6,1.00e+00,4.80e+00,8.00e-01,3.40e+00,
7,8.00e-01,4.60e+00,6.00e-01,3.80e+00,
8,1.00e+00,4.80e+00,8.00e-01,3.40e+00,
9,6.00e-01,4.60e+00,6.00e-01,3.80e+00,
10,6.00e-01,4.60e+00,6.00e-01,3.40e+00,
11,1.00e+00,4.80e+00,1.20e+00,3.80e+00,
12,1.00e+00,4.80e+00,6.00e-01,3.40e+00,
13,6.00e-01,4.60e+00,1.20e+00,3.80e+00,
14,6.00e-01,4.80e+00,1.20e+00,3.40e+00,
15,8.00e-01,4.60e+00,6.00e-01,3.80e+00,
16,8.00e-01,4.80e+00,8.00e-01,3.80e+00,
17,6.00e-01,4.60e+00,1.20e+00,3.40e+00,
18,8.00e-01,4.80e+00,1.00e+00,3.40e+00,
19,6.00e-01,4.60e+00,1.20e+00,3.80e+00,
20,6.00e-01,4.80e+00,1.00e+00,3.80e+00,
21,8.00e-01,4.60e+00,1.20e+00,3.40e+00,
22,8.00e-01,4.80e+00,1.00e+00,3.80e+00,
23,6.00e-01,4.60e+00,1.20e+00,3.40e+00,
24,8.00e-01,4.80e+00,1.00e+00,3.40e+00,
25,4.00e-01,4.60e+00,1.20e+00,3.80e+00,
26,4.00e-01,4.80e+00,1.00e+00,3.80e+00,
27,8.00e-01,4.60e+00,1.20e+00,3.40e+00,
28,4.00e-01,4.80e+00,1.40e+00,3.40e+00,
29,8.00e-01,4.60e+00,1.00e+00,3.80e+00,
30,8.00e-01,4.80e+00,1.00e+00,3.40e+00,
31,4.00e-01,4.60e+00,1.40e+00,3.80e+00,
32,4.00e-01,4.80e+00,1.00e+00,3.80e+00,
33,6.00e-01,4.60e+00,1.40e+00,3.40e+00,
34,6.00e-01,4.80e+00,1.20e+00,3.40e+00,
35,4.00e-01,4.60e+00,1.40e+00,3.80e+00,
36,6.00e-01,4.80e+00,1.40e+00,3.80e+00,
37,4.00e-01,4.60e+00,1.20e+00,3.40e+00,
38,4.00e-01,4.80e+00,1.20e+00,3.80e+00,
39,6.00e-01,4.60e+00,1.40e+00,3.40e+00,
40,4.00e-01,4.80e+00,1.20e+00,3.40e+00,
41,6.00e-01,4.60e+00,1.60e+00,3.80e+00,
42,4.00e-01,4.80e+00,1.20e+00,3.40e+00,
43,6.00e-01,4.60e+00,1.60e+00,3.80e+00,
44,4.00e-01,4.80e+00,1.20e+00,3.80e+00,
45,6.00e-01,4.60e+00,1.60e+00,3.40e+00,
46,4.00e-01,4.80e+00,1.60e+00,3.40e+00,
47,6.00e-01,4.60e+00,1.40e+00,3.80e+00,
48,4.00e-01,4.80e+00,1.40e+00,3.80e+00,
49,6.00e-01,4.60e+00,1.60e+00,3.40e+00,
50,6.00e-01,4.60e+00,1.40e+00,3.40e+00,
51,2.00e-01,4.80e+00,1.60e+00,3.80e+00,
52,6.00e-01,4.80e+00,1.40e+00,3.40e+00,
53,2.00e-01,4.60e+00,1.80e+00,3.80e+00,
54,6.00e-01,4.80e+00,1.40e+00,3.40e+00,
55,0.00e+00,4.60e+00,1.80e+00,3.80e+00,
56,6.00e-01,4.80e+00,1.80e+00,3.40e+00,
57,0.00e+00,4.60e+00,1.40e+00,3.80e+00,
58,2.00e-01,4.80e+00,1.60e+00,3.40e+00,
59,6.00e-01,4.60e+00,1.80e+00,3.80e+00,
60,2.00e-01,4.80e+00,1.80e+00,3.80e+00,
61,6.00e-01,4.60e+00,1.60e+00,3.40e+00,
62,2.00e-01,4.80e+00,1.80e+00,3.40e+00,
63,6.00e-01,4.60e+00,1.60e+00,3.80e+00,
64,2.00e-01,4.60e+00,1.60e+00,3.40e+00,
65,6.00e-01,4.80e+00,2.20e+00,3.80e+00,
66,6.00e-01,4.80e+00,1.60e+00,3.40e+00,
67,0.00e+00,4.60e+00,2.20e+00,3.80e+00,
68,4.00e-01,4.80e+00,2.00e+00,3.40e+00,
69,0.00e+00,4.60e+00,2.20e+00,3.80e+00,
70,2.00e-01,4.60e+00,2.00e+00,3.80e+00,
71,2.00e-01,4.80e+00,2.20e+00,3.40e+00,
72,2.00e-01,4.80e+00,2.00e+00,3.80e+00,
73,2.00e-01,4.60e+00,2.20e+00,3.40e+00,
74,2.00e-01,4.80e+00,2.00e+00,3.40e+00,
75,2.00e-01,4.60e+00,2.40e+00,3.80e+00,
76,2.00e-01,4.80e+00,2.00e+00,3.40e+00,
77,0.00e+00,4.60e+00,2.40e+00,3.80e+00,
78,2.00e-01,4.80e+00,2.20e+00,3.40e+00,
79,0.00e+00,4.60e+00,2.40e+00,3.80e+00,
80,2.00e-01,4.80e+00,2.20e+00,3.80e+00,
81,2.00e-01,4.60e+00,2.40e+00,3.40e+00,
82,2.00e-01,4.80e+00,2.40e+00,3.40e+00,
83,2.00e-01,4.60e+00,2.20e+00,3.80e+00,
84,2.00e-01,4.80e+00,2.20e+00,3.40e+00,
85,2.00e-01,4.60e+00,2.60e+00,3.80e+00,
86,2.00e-01,4.60e+00,2.60e+00,3.40e+00,
87,0.00e+00,4.80e+00,2.20e+00,3.80e+00,
88,2.00e-01,4.80e+00,2.60e+00,3.40e+00,
89,0.00e+00,4.60e+00,2.40e+00,3.80e+00,
90,2.00e-01,4.80e+00,2.60e+00,3.40e+00,
91,2.00e-01,4.60e+00,2.40e+00,3.80e+00,
92,2.00e-01,4.80e+00,2.40e+00,3.40e+00,
93,2.00e-01,4.60e+00,2.80e+00,3.80e+00,
94,2.00e-01,4.80e+00,2.40e+00,3.40e+00,
95,2.00e-01,4.60e+00,2.80e+00,3.80e+00,
96,2.00e-01,4.80e+00,2.80e+00,3.40e+00,
97,0.00e+00,4.60e+00,2.40e+00,3.80e+00,
98,2.00e-01,4.80e+00,2.80e+00,3.80e+00,
99,0.00e+00,4.60e+00,2.60e+00,3.40e+00,
100,2.00e-01,4.80e+00,2.60e+00,3.40e+00,
101,0.00e+00,4.60e+00,2.80e+00,3.80e+00,
102,2.00e-01,4.80e+00,2.60e+00,3.40e+00,
103,2.00e-01,4.60e+00,3.00e+00,3.80e+00,
104,2.00e-01,4.80e+00,3.00e+00,3.40e+00,
105,2.00e-01,4.60e+00,2.60e+00,3.80e+00,
106,2.00e-01,4.80e+00,3.00e+00,3.40e+00,
107,2.00e-01,4.60e+00,2.80e+00,3.80e+00,
108,2.00e-01,4.80e+00,3.00e+00,3.80e+00,
109,0.00e+00,4.60e+00,3.00e+00,3.40e+00,
110,2.00e-01,4.80e+00,3.00e+00,3.80e+00,
111,0.00e+00,4.60e+00,2.80e+00,3.40e+00,
112,2.00e-01,4.80e+00,2.80e+00,3.40e+00,
113,2.00e-01,4.60e+00,3.40e+00,3.80e+00,
114,2.00e-01,4.80e+00,3.00e+00,3.40e+00,
115,2.00e-01,4.60e+00,3.40e+00,3.80e+00,
116,2.00e-01,4.80e+00,3.20e+00,3.80e+00,
117,2.00e-01,4.60e+00,3.40e+00,3.40e+00,
118,2.00e-01,4.80e+00,3.20e+00,3.40e+00,
119,2.00e-01,4.60e+00,3.40e+00,3.80e+00,
120,2.00e-01,4.80e+00,3.40e+00,3.80e+00,
121,2.00e-01,4.60e+00,3.20e+00,3.40e+00,
122,2.00e-01,4.80e+00,3.20e+00,3.40e+00,
123,0.00e+00,4.60e+00,3.60e+00,3.80e+00,
124,2.00e-01,4.80e+00,3.60e+00,3.40e+00,
125,2.00e-01,4.60e+00,3.20e+00,3.80e+00,
126,2.00e-01,4.80e+00,3.40e+00,3.80e+00,
127,2.00e-01,4.60e+00,3.60e+00,3.40e+00,
128,2.00e-01,4.80e+00,3.60e+00,3.80e+00,
129,2.00e-01,4.60e+00,3.40e+00,8.00e-01,
130,2.00e-01,4.80e+00,3.40e+00,8.00e-01,
131,2.00e-01,4.40e+00,3.60e+00,6.00e-01,
132,2.00e-01,4.60e+00,3.40e+00,6.00e-01,
133,0.00e+00,4.40e+00,3.80e+00,8.00e-01,
134,2.00e-01,4.60e+00,3.80e+00,6.00e-01,
135,2.00e-01,4.40e+00,3.40e+00,8.00e-01,
136,2.00e-01,4.60e+00,3.80e+00,6.00e-01,
137,2.00e-01,4.40e+00,3.60e+00,8.00e-01,
138,2.00e-01,4.40e+00,3.60e+00,6.00e-01,
139,2.00e-01,4.60e+00,4.00e+00,8.00e-01,
140,2.00e-01,4.60e+00,4.00e+00,6.00e-01,
141,2.00e-01,4.40e+00,3.60e+00,8.00e-01,
142,2.00e-01,4.60e+00,3.80e+00,8.00e-01,
143,2.00e-01,4.40e+00,4.00e+00,6.00e-01,
144,2.00e-01,4.40e+00,3.80e+00,6.00e-01,
145,0.00e+00,4.60e+00,4.00e+00,8.00e-01,
146,2.00e-01,4.60e+00,3.80e+00,6.00e-01,
147,0.00e+00,4.40e+00,4.20e+00,8.00e-01,
148,2.00e-01,4.60e+00,4.40e+00,6.00e-01,
149,2.00e-01,4.40e+00,3.80e+00,8.00e-01,
150,2.00e-01,4.60e+00,3.80e+00,8.00e-01,
151,2.00e-01,4.40e+00,4.40e+00,6.00e-01,
152,2.00e-01,4.40e+00,4.20e+00,8.00e-01,
153,2.00e-01,4.60e+00,4.40e+00,6.00e-01,
154,2.00e-01,4.40e+00,4.20e+00,8.00e-01,
155,0.00e+00,4.60e+00,4.40e+00,6.00e-01,
156,2.00e-01,4.60e+00,4.20e+00,8.00e-01,
157,0.00e+00,4.20e+00,4.40e+00,6.00e-01,
158,2.00e-01,4.20e+00,4.20e+00,8.00e-01,
159,2.00e-01,4.60e+00,4.60e+00,6.00e-01,
160,2.00e-01,4.60e+00,4.20e+00,8.00e-01,
161,2.00e-01,4.20e+00,4.60e+00,6.00e-01,
162,2.00e-01,4.60e+00,4.20e+00,6.00e-01,
163,2.00e-01,4.20e+00,4.60e+00,8.00e-01,
164,2.00e-01,4.20e+00,4.60e+00,6.00e-01,
165,0.00e+00,4.60e+00,4.20e+00,8.00e-01,
166,2.00e-01,4.40e+00,4.40e+00,8.00e-01,
167,0.00e+00,4.20e+00,4.60e+00,6.00e-01,
168,2.00e-01,4.20e+00,4.40e+00,8.00e-01,
169,2.00e-01,4.40e+00,4.60e+00,6.00e-01,
170,2.00e-01,4.20e+00,4.60e+00,8.00e-01,
171,2.00e-01,4.40e+00,4.40e+00,6.00e-01,
172,2.00e-01,4.40e+00,4.40e+00,8.00e-01,
173,2.00e-01,4.20e+00,4.60e+00,6.00e-01,
174,2.00e-01,4.40e+00,4.40e+00,8.00e-01,
175,0.00e+00,4.00e+00,4.80e+00,6.00e-01,
176,2.00e-01,4.40e+00,4.40e+00,6.00e-01,
177,0.00e+00,4.00e+00,4.80e+00,8.00e-01,
178,2.00e-01,4.00e+00,4.80e+00,8.00e-01,
179,2.00e-01,4.40e+00,4.40e+00,6.00e-01,
180,2.00e-01,4.20e+00,4.40e+00,8.00e-01,
181,2.00e-01,4.00e+00,4.80e+00,6.00e-01,
182,2.00e-01,4.00e+00,4.40e+00,8.00e-01,
183,2.00e-01,4.20e+00,4.80e+00,6.00e-01,
184,2.00e-01,4.00e+00,4.80e+00,8.00e-01,
185,2.00e-01,4.20e+00,4.40e+00,6.00e-01,
186,2.00e-01,4.00e+00,4.80e+00,6.00e-01,
187,0.00e+00,4.20e+00,4.40e+00,8.00e-01,
188,2.00e-01,4.20e+00,4.80e+00,8.00e-01,
189,0.00e+00,3.80e+00,4.60e+00,6.00e-01,
190,2.00e-01,4.20e+00,4.60e+00,6.00e-01,
191,2.00e-01,3.60e+00,4.80e+00,8.00e-01,
192,2.00e-01,4.20e+00,4.80e+00,8.00e-01,
193,2.00e-01,3.60e+00,4.60e+00,6.00e-01,
194,2.00e-01,3.80e+00,4.60e+00,8.00e-01,
195,2.00e-01,3.60e+00,4.80e+00,6.00e-01,
196,2.00e-01,3.80e+00,4.80e+00,8.00e-01,
197,0.00e+00,3.60e+00,4.60e+00,6.00e-01,
198,2.00e-01,3.60e+00,4.80e+00,8.00e-01,
199,0.00e+00,3.80e+00,4.60e+00,6.00e-01,
200,2.00e-01,3.80e+00,4.60e+00,8.00e-01,
201,0.00e+00,3.40e+00,4.80e+00,6.00e-01,
202,2.00e-01,3.80e+00,4.60e+00,8.00e-01,
203,2.00e-01,3.40e+00,5.00e+00,6.00e-01,
204,2.00e-01,3.80e+00,4.60e+00,8.00e-01,
205,2.00e-01,3.40e+00,5.00e+00,6.00e-01,
206,2.00e-01,3.40e+00,5.00e+00,8.00e-01,
207,2.00e-01,3.60e+00,4.60e+00,6.00e-01,
208,2.00e-01,3.40e+00,4.60e+00,8.00e-01,
209,0.00e+00,3.60e+00,5.00e+00,6.00e-01,
210,2.00e-01,3.60e+00,5.00e+00,6.00e-01,
211,0.00e+00,3.40e+00,4.60e+00,8.00e-01,
212,2.00e-01,3.60e+00,5.00e+00,8.00e-01,
213,2.00e-01,3.20e+00,4.60e+00,6.00e-01,
214,2.00e-01,3.60e+00,4.60e+00,6.00e-01,
215,2.00e-01,3.20e+00,5.00e+00,8.00e-01,
216,2.00e-01,3.20e+00,4.60e+00,8.00e-01,
217,2.00e-01,3.60e+00,5.00e+00,6.00e-01,
218,2.00e-01,3.20e+00,4.60e+00,8.00e-01,
219,2.00e-01,3.40e+00,5.00e+00,6.00e-01,
220,2.00e-01,3.40e+00,5.00e+00,6.00e-01,
221,0.00e+00,3.20e+00,4.60e+00,8.00e-01,
222,2.00e-01,3.40e+00,5.00e+00,8.00e-01,
223,0.00e+00,3.00e+00,4.60e+00,6.00e-01,
224,2.00e-01,3.40e+00,5.00e+00,8.00e-01,
225,2.00e-01,3.00e+00,4.60e+00,6.00e-01,
226,2.00e-01,3.00e+00,5.00e+00,8.00e-01,
227,2.00e-01,3.40e+00,4.60e+00,6.00e-01,
228,2.00e-01,3.00e+00,5.00e+00,8.00e-01,
229,2.00e-01,3.20e+00,4.60e+00,6.00e-01,
230,2.00e-01,3.20e+00,5.00e+00,8.00e-01,
231,2.00e-01,3.00e+00,4.80e+00,6.00e-01,
232,2.00e-01,3.20e+00,5.00e+00,6.00e-01,
233,0.00e+00,2.80e+00,4.80e+00,8.00e-01,
234,2.00e-01,2.80e+00,5.00e+00,8.00e-01,
235,2.00e-01,3.20e+00,4.80e+00,6.00e-01,
236,2.00e-01,2.80e+00,5.00e+00,8.00e-01,
237,2.00e-01,3.20e+00,4.80e+00,6.00e-01,
238,2.00e-01,2.80e+00,5.00e+00,8.00e-01,
239,2.00e-01,3.00e+00,4.80e+00,6.00e-01,
240,2.00e-01,2.80e+00,5.00e+00,6.00e-01,
241,2.00e-01,3.00e+00,4.80e+00,8.00e-01,
242,2.00e-01,3.00e+00,5.00e+00,6.00e-01,
243,0.00e+00,2.40e+00,4.80e+00,8.00e-01,
244,2.00e-01,3.00e+00,4.80e+00,8.00e-01,
245,2.00e-01,2.40e+00,5.00e+00,6.00e-01,
246,2.00e-01,2.40e+00,4.80e+00,8.00e-01,
247,2.00e-01,2.80e+00,5.00e+00,6.00e-01,
248,2.00e-01,2.60e+00,5.00e+00,6.00e-01,
249,2.00e-01,2.40e+00,4.80e+00,8.00e-01,
250,2.00e-01,2.60e+00,5.00e+00,8.00e-01,
251,2.00e-01,2.40e+00,4.80e+00,6.00e-01,
252,2.00e-01,2.60e+00,5.00e+00,8.00e-01,
253,0.00e+00,2.20e+00,4.80e+00,6.00e-01,
254,2.00e-01,2.60e+00,5.00e+00,6.00e-01,
255,0.00e+00,2.20e+00,4.80e+00,8.00e-01,
256,2.00e-01,2.40e+00,5.00e+00,8.00e-01,
257,2.00e-01,2.20e+00,4.80e+00,6.00e-01,
258,2.00e-01,2.40e+00,5.00e+00,8.00e-01,
259,2.00e-01,2.20e+00,4.80e+00,6.00e-01,
260,2.00e-01,2.40e+00,4.80e+00,8.00e-01,
261,2.00e-01,2.20e+00,5.00e+00,6.00e-01,
262,2.00e-01,2.40e+00,5.00e+00,8.00e-01,
263,2.00e-01,2.00e+00,4.80e+00,6.00e-01,
264,2.00e-01,2.40e+00,5.00e+00,8.00e-01,
265,0.00e+00,2.00e+00,4.80e+00,6.00e-01,
266,2.00e-01,2.00e+00,4.80e+00,8.00e-01,
267,0.00e+00,2.20e+00,5.00e+00,6.00e-01,
268,2.00e-01,2.20e+00,5.00e+00,8.00e-01,
269,2.00e-01,2.00e+00,4.80e+00,6.00e-01,
270,2.00e-01,2.00e+00,5.00e+00,8.00e-01,
271,2.00e-01,2.20e+00,4.80e+00,6.00e-01,
272,2.00e-01,2.20e+00,5.00e+00,8.00e-01,
273,2.00e-01,1.80e+00,4.80e+00,6.00e-01,
274,2.00e-01,1.80e+00,5.00e+00,6.00e-01,
275,0.00e+00,2.20e+00,4.80e+00,8.00e-01,
276,2.00e-01,1.80e+00,4.80e+00,6.00e-01,
277,0.00e+00,2.00e+00,5.00e+00,8.00e-01,
278,2.00e-01,1.80e+00,5.00e+00,8.00e-01,
279,2.00e-01,2.00e+00,4.80e+00,6.00e-01,
280,2.00e-01,2.00e+00,5.00e+00,6.00e-01,
281,2.00e-01,1.60e+00,4.80e+00,8.00e-01,
282,2.00e-01,2.00e+00,5.00e+00,8.00e-01,
283,2.00e-01,1.40e+00,4.80e+00,6.00e-01,
284,2.00e-01,1.80e+00,5.00e+00,6.00e-01,
285,2.00e-01,1.40e+00,4.80e+00,8.00e-01,
286,2.00e-01,1.60e+00,4.80e+00,8.00e-01,
287,0.00e+00,1.40e+00,5.00e+00,6.00e-01,
288,2.00e-01,1.60e+00,4.80e+00,8.00e-01,
289,0.00e+00,1.40e+00,5.00e+00,6.00e-01,
290,2.00e-01,1.60e+00,5.00e+00,8.00e-01,
291,2.00e-01,1.20e+00,4.80e+00,6.00e-01,
292,2.00e-01,1.60e+00,5.00e+00,8.00e-01,
293,2.00e-01,1.20e+00,4.80e+00,6.00e-01,
294,2.00e-01,1.60e+00,5.00e+00,8.00e-01,
295,2.00e-01,1.20e+00,4.80e+00,6.00e-01,
296,2.00e-01,1.20e+00,5.00e+00,8.00e-01,
297,0.00e+00,1.40e+00,4.80e+00,6.00e-01,
298,0.00e+00,1.20e+00,5.00e+00,8.00e-01,
299,8.00e-01,1.40e+00,4.80e+00,6.00e-01,
300,4.00e-01,1.40e+00,4.80e+00,8.00e-01,
301,8.00e-01,1.00e+00,5.00e+00,6.00e-01,
302,8.00e-01,1.40e+00,5.00e+00,6.00e-01,
303,4.00e-01,1.00e+00,4.80e+00,8.00e-01,
304,8.00e-01,1.00e+00,4.80e+00,8.00e-01,
305,4.00e-01,1.20e+00,5.00e+00,6.00e-01,
306,8.00e-01,1.20e+00,5.00e+00,6.00e-01,
307,4.00e-01,1.00e+00,4.80e+00,8.00e-01,
308,8.00e-01,1.20e+00,5.00e+00,8.00e-01,
309,6.00e-01,8.00e-01,4.80e+00,6.00e-01,
310,8.00e-01,1.20e+00,4.80e+00,8.00e-01,
311,6.00e-01,8.00e-01,5.00e+00,6.00e-01,
312,6.00e-01,8.00e-01,5.00e+00,6.00e-01,
313,8.00e-01,1.20e+00,4.80e+00,8.00e-01,
314,8.00e-01,1.20e+00,4.80e+00,8.00e-01,
315,6.00e-01,8.00e-01,5.00e+00,6.00e-01,
316,6.00e-01,8.00e-01,5.00e+00,8.00e-01,
317,8.00e-01,1.00e+00,4.80e+00,6.00e-01,
318,6.00e-01,8.00e-01,5.00e+00,6.00e-01,
319,8.00e-01,1.00e+00,4.80e+00,8.00e-01,
320,6.00e-01,1.00e+00,5.00e+00,8.00e-01,
321,1.00e+00,8.00e-01,4.80e+00,6.00e-01,
322,6.00e-01,1.00e+00,5.00e+00,8.00e-01,
323,1.00e+00,8.00e-01,4.80e+00,6.00e-01,
324,1.00e+00,1.00e+00,4.80e+00,8.00e-01,
325,6.00e-01,6.00e-01,5.00e+00,6.00e-01,
326,6.00e-01,6.00e-01,5.00e+00,8.00e-01,
327,1.00e+00,1.00e+00,4.80e+00,6.00e-01,
328,1.00e+00,6.00e-01,5.00e+00,8.00e-01,
329,8.00e-01,1.00e+00,4.80e+00,6.00e-01,
330,8.00e-01,1.00e+00,5.00e+00,8.00e-01,
331,1.00e+00,6.00e-01,4.80e+00,6.00e-01,
332,8.00e-01,6.00e-01,4.80e+00,8.00e-01,
333,1.00e+00,8.00e-01,5.00e+00,6.00e-01,
334,1.00e+00,6.00e-01,4.80e+00,8.00e-01,
335,8.00e-01,8.00e-01,5.00e+00,6.00e-01,
336,8.00e-01,6.00e-01,4.80e+00,8.00e-01,
337,1.20e+00,6.00e-01,5.00e+00,6.00e-01,
338,1.20e+00,6.00e-01,5.00e+00,8.00e-01,
339,8.00e-01,8.00e-01,4.80e+00,6.00e-01,
340,8.00e-01,6.00e-01,5.00e+00,8.00e-01,
341,1.20e+00,8.00e-01,4.80e+00,6.00e-01,
342,1.20e+00,8.00e-01,4.80e+00,6.00e-01,
343,1.00e+00,6.00e-01,5.00e+00,8.00e-01,
344,1.20e+00,6.00e-01,4.80e+00,8.00e-01,
345,1.00e+00,8.00e-01,5.00e+00,6.00e-01,
346,1.20e+00,6.00e-01,5.00e+00,8.00e-01,
347,1.00e+00,8.00e-01,4.80e+00,6.00e-01,
348,1.00e+00,6.00e-01,5.00e+00,8.00e-01,
349,1.40e+00,2.00e-01,4.80e+00,6.00e-01,
350,1.00e+00,2.00e-01,5.00e+00,8.00e-01,
351,1.60e+00,8.00e-01,4.80e+00,6.00e-01,
352,1.60e+00,8.00e-01,5.00e+00,6.00e-01,
353,1.00e+00,2.00e-01,4.80e+00,8.00e-01,
354,1.40e+00,2.00e-01,4.80e+00,8.00e-01,
355,1.60e+00,8.00e-01,5.00e+00,6.00e-01,
356,1.40e+00,6.00e-01,5.00e+00,8.00e-01,
357,1.60e+00,2.00e-01,4.80e+00,6.00e-01,
358,1.40e+00,2.00e-01,4.80e+00,8.00e-01,
359,1.60e+00,6.00e-01,5.00e+00,6.00e-01,
360,1.40e+00,4.00e-01,4.80e+00,8.00e-01,
361,1.80e+00,2.00e-01,5.00e+00,6.00e-01,
362,1.80e+00,4.00e-01,5.00e+00,8.00e-01,
363,1.40e+00,2.00e-01,4.80e+00,6.00e-01,
364,1.80e+00,4.00e-01,5.00e+00,6.00e-01,
365,1.40e+00,2.00e-01,4.80e+00,8.00e-01,
366,1.60e+00,4.00e-01,5.00e+00,8.00e-01,
367,1.80e+00,2.00e-01,4.80e+00,6.00e-01,
368,1.80e+00,4.00e-01,5.00e+00,8.00e-01,
369,1.60e+00,2.00e-01,4.80e+00,6.00e-01,
370,1.60e+00,2.00e-01,5.00e+00,8.00e-01,
371,2.00e+00,4.00e-01,4.80e+00,6.00e-01,
372,1.60e+00,4.00e-01,5.00e+00,8.00e-01,
373,2.00e+00,2.00e-01,4.80e+00,6.00e-01,
374,1.60e+00,4.00e-01,4.80e+00,8.00e-01,
375,2.00e+00,2.00e-01,5.00e+00,6.00e-01,
376,2.00e+00,2.00e-01,4.80e+00,8.00e-01,
377,1.80e+00,4.00e-01,5.00e+00,6.00e-01,
378,1.80e+00,2.00e-01,5.00e+00,6.00e-01,
379,2.00e+00,4.00e-01,4.80e+00,8.00e-01,
380,1.80e+00,4.00e-01,5.00e+00,8.00e-01,
381,2.20e+00,2.00e-01,4.80e+00,6.00e-01,
382,2.20e+00,4.00e-01,4.80e+00,8.00e-01,
383,1.80e+00,2.00e-01,5.00e+00,6.00e-01,
384,2.20e+00,2.00e-01,5.00e+00,8.00e-01,
385,1.80e+00,4.00e-01,4.80e+00,6.00e-01,
386,2.20e+00,4.00e-01,5.00e+00,8.00e-01,
387,2.00e+00,2.00e-01,4.80e+00,6.00e-01,
388,2.20e+00,4.00e-01,4.80e+00,8.00e-01,
389,2.00e+00,2.00e-01,5.00e+00,6.00e-01,
390,2.00e+00,4.00e-01,5.00e+00,8.00e-01,
391,2.40e+00,2.00e-01,4.80e+00,6.00e-01,
392,2.00e+00,2.00e-01,4.80e+00,6.00e-01,
393,2.60e+00,4.00e-01,5.00e+00,8.00e-01,
394,2.60e+00,4.00e-01,5.00e+00,6.00e-01,
395,2.20e+00,2.00e-01,4.80e+00,8.00e-01,
396,2.40e+00,4.00e-01,5.00e+00,8.00e-01,
397,2.60e+00,2.00e-01,4.80e+00,6.00e-01,
398,2.40e+00,4.00e-01,5.00e+00,8.00e-01,
399,2.60e+00,2.00e-01,4.80e+00,6.00e-01,
400,2.40e+00,4.00e-01,5.00e+00,6.00e-01,
